file,line,type,commit,author,date,time,timezone,datetime,depth,length
cv\index.html,41,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,6,7
cv\index.html,42,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,38
cv\index.html,43,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,15
cv\index.html,44,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,6
cv\index.html,45,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,10,45
cv\index.html,46,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,18
cv\index.html,47,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,0
cv\index.html,48,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,6,8
cv\index.html,49,html,22876ca0,alkane7,2025-04-03,15:25:55,-07:00,2025-04-03T15:25:55-07:00,0,0
cv\index.html,50,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,6,7
cv\index.html,51,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,26
cv\index.html,52,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,15
cv\index.html,53,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,6
cv\index.html,54,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,10,49
cv\index.html,55,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,10,30
cv\index.html,56,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,7
cv\index.html,57,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,49
cv\index.html,58,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,18
cv\index.html,59,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,0
cv\index.html,60,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,6,8
cv\index.html,61,html,22876ca0,alkane7,2025-04-03,15:25:55,-07:00,2025-04-03T15:25:55-07:00,0,0
cv\index.html,62,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,6,7
cv\index.html,63,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,17
cv\index.html,64,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,15
cv\index.html,65,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,6
cv\index.html,66,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,10,46
cv\index.html,67,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,10,30
cv\index.html,68,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,7
cv\index.html,69,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,86
cv\index.html,70,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,18
cv\index.html,71,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,0
cv\index.html,72,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,6,8
cv\index.html,73,html,22876ca0,alkane7,2025-04-03,15:25:55,-07:00,2025-04-03T15:25:55-07:00,0,0
cv\index.html,74,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,6,7
cv\index.html,75,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,29
cv\index.html,76,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,13
cv\index.html,77,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,2
cv\index.html,78,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,22
cv\index.html,79,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,28
cv\index.html,80,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,8,3
cv\index.html,81,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,6,8
cv\index.html,82,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,4,5
cv\index.html,83,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,2,4
cv\index.html,84,html,22876ca0,alkane7,2025-04-03,15:25:55,-07:00,2025-04-03T15:25:55-07:00,0,5
cv\index.html,85,html,22876ca0,alkane7,2025-04-03,15:25:55,-07:00,2025-04-03T15:25:55-07:00,0,5
contact\index.html,1,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,0,13
contact\index.html,2,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,0,14
contact\index.html,3,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,0,4
contact\index.html,4,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,2,20
contact\index.html,5,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,2,68
contact\index.html,6,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,2,20
contact\index.html,7,html,10d4ce3e,alkane7,2025-04-03,15:15:35,-07:00,2025-04-03T15:15:35-07:00,2,41
contact\index.html,8,html,717630fe,alkane7,2025-04-16,21:04:59,-07:00,2025-04-16T21:04:59-07:00,2,48
contact\index.html,9,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,0,5
contact\index.html,10,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,0,4
contact\index.html,11,html,717630fe,alkane7,2025-04-16,21:04:59,-07:00,2025-04-16T21:04:59-07:00,2,8
contact\index.html,12,html,d6f5580c,alkane7,2025-04-03,14:54:22,-07:00,2025-04-03T14:54:22-07:00,4,30
contact\index.html,13,html,d6f5580c,alkane7,2025-04-03,14:54:22,-07:00,2025-04-03T14:54:22-07:00,4,43
contact\index.html,14,html,717630fe,alkane7,2025-04-16,21:04:59,-07:00,2025-04-16T21:04:59-07:00,4,31
contact\index.html,15,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,4,62
contact\index.html,16,html,22876ca0,alkane7,2025-04-03,15:25:55,-07:00,2025-04-03T15:25:55-07:00,4,31
contact\index.html,17,html,717630fe,alkane7,2025-04-16,21:04:59,-07:00,2025-04-16T21:04:59-07:00,2,9
contact\index.html,18,html,fa5bb2cb,alkane7,2025-04-03,15:01:32,-07:00,2025-04-03T15:01:32-07:00,2,14
contact\index.html,19,html,ec2a10d2,alkane7,2025-04-18,19:54:45,-07:00,2025-04-18T19:54:45-07:00,2,4
contact\index.html,20,html,ec2a10d2,alkane7,2025-04-18,19:54:45,-07:00,2025-04-18T19:54:45-07:00,4,10
contact\index.html,21,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,5,4
contact\index.html,22,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,5,42
contact\index.html,23,html,ec2a10d2,alkane7,2025-04-18,19:54:45,-07:00,2025-04-18T19:54:45-07:00,4,10
contact\index.html,24,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,4,5
contact\index.html,25,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,5,6
contact\index.html,26,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,5,45
contact\index.html,27,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,4,6
contact\index.html,28,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,4,5
contact\index.html,29,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,5,6
contact\index.html,30,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,5,44
contact\index.html,31,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,4,6
contact\index.html,32,html,2a0b7217,alkane7,2025-04-09,14:42:55,-07:00,2025-04-09T14:42:55-07:00,4,33
contact\index.html,33,html,ec2a10d2,alkane7,2025-04-18,19:54:45,-07:00,2025-04-18T19:54:45-07:00,2,5
contact\index.html,34,html,45f8fdad,alkane7,2025-04-03,14:39:56,-07:00,2025-04-03T14:39:56-07:00,3,0
contact\index.html,35,html,45f8fdad,alkane7,2025-04-03,14:39:56,-07:00,2025-04-03T14:39:56-07:00,3,0
contact\index.html,36,html,31d1be56,alkane7,2025-04-03,14:34:14,-07:00,2025-04-03T14:34:14-07:00,0,5
contact\index.html,37,html,e7086a15,alkane7,2025-04-04,21:24:16,-07:00,2025-04-04T21:24:16-07:00,0,5
